commit_id,repo,lines_added,lines_removed,files_changed,commit_timestamp,commit_hour,is_friday,is_weekend,after_hours,unresolved_comments,reviewers_count,patchsets_count,repo_trs_count,unresolved_trs_count,risk_score,risk_level
f6cdbf1d1390c28e4a2a8480a1d1c85424de2b29,rc,41,94,4,2024-04-21T08:02:38.993062,8,0,1,1,0,4,1,4,0,33.04,Low
b980b7ff46831450def449aab65f79ec7e71bb7d,frontend-app,8,119,9,2024-10-15T12:02:38.993062,12,0,0,0,0,2,7,0,0,36.47,Low
22826502c2d8a7ebc2d51fe7e7bb29af3d0103fc,libclient,43,67,1,2024-03-16T07:02:38.993062,7,0,1,1,2,4,1,23,1,24.0,Low
d2004c9415e774c70fb89aa46a49705dba50bfce,frontend-app,33,99,4,2024-07-30T05:02:38.993062,5,0,0,1,0,1,3,6,0,34.28,Low
a2ee5ee4b43f5a7172258a652816eac92986dd2d,rc,350,21,3,2024-05-15T13:02:38.993062,13,0,0,0,0,2,1,8,3,34.96,Low
78b0063ba6ae1583f340783835b7514588b6ff7a,rc,46,65,3,2024-12-16T00:02:38.993062,0,0,0,1,0,1,1,9,3,33.62,Low
c154bf0df1ecd11107aac630509fec7634077a2f,core-utils,181,7,6,2024-05-28T10:02:38.993062,10,0,0,0,1,3,1,3,0,32.28,Low
6b3908b42509ce24167f0b9a2123d2e38b832b67,rpcppg2,300,130,9,2024-09-13T16:02:38.993062,16,1,0,0,0,2,1,10,1,56.52,Medium
19bbd2c5a65387ea23b485d10d89f63f715e7ffa,core-utils,87,5,1,2024-11-11T05:02:38.993062,5,0,0,1,2,2,2,5,0,26.72,Low
b72ee570e8e00288c04d373c1668d61e499ef0b2,core-utils,37,7,5,2024-06-28T13:02:38.993062,13,1,0,0,1,1,2,7,1,40.44,Medium
911bde169284ed6200b8d724eb15ed0d62d25e21,libclient,16,1,2,2024-10-23T14:02:38.993062,14,0,0,0,0,2,1,20,1,16.81,Low
bc739483312214f3e4e662d752a2f0fcf839ebca,frontend-app,13,8,1,2024-10-26T20:02:38.993062,20,0,1,1,0,1,1,7,3,32.23,Low
48289c23b78580e9ae1704da64d2829706b4c1df,rpcppg2,27,23,1,2024-05-21T16:02:38.993062,16,0,0,0,0,2,1,19,6,18.3,Low
95f207770fd203fdef59533c1ca18a225f27cb2f,libclient,40,12,1,2024-12-27T14:02:38.993062,14,1,0,0,0,3,2,10,6,24.07,Low
cfc7dab787e68912e193a36072bbb8a505582b80,rc,96,42,4,2025-02-18T10:02:38.993062,10,0,0,0,0,3,8,7,5,31.84,Low
f4b1fdad0539414e94ddb5d5da6e81efe9f4360f,libclient,28,3,1,2024-06-11T05:02:38.993062,5,0,0,1,0,1,1,11,8,27.76,Low
02849390e10b593a1f096d5e6ab454abaebade3a,rc,7,100,3,2024-04-25T10:02:38.993062,10,0,0,0,1,1,8,14,4,34.37,Low
4d4a60ba8c65f2ca5d2cdf03848bb2861cfa81ff,rpcppg2,19,3,1,2024-09-01T09:02:38.993062,9,0,1,0,0,1,1,18,4,31.34,Low
05e52f5b2ef093a9650f5312afa15dfba030b1cb,libclient,6,33,2,2024-03-13T15:02:38.993062,15,0,0,0,0,3,7,11,0,20.33,Low
ff3b867e9bd581503914d86a1deb4114a55d7361,rc,112,28,1,2024-07-20T12:02:38.993062,12,0,1,0,0,3,1,7,1,23.98,Low
9c8b375e2cb1aa3f1adc2eabc6a86bf10f326315,frontend-app,41,35,1,2025-01-06T19:02:38.993062,19,0,0,1,1,3,1,6,1,19.97,Low
b43adb87681dc0e19cef995ff93c5211088807db,libclient,78,99,3,2024-06-27T19:02:38.993062,19,0,0,1,0,1,1,19,6,37.87,Low
f5ebffd0478af70ab19558e4875dd6ad4eb4ccb0,libclient,9,11,1,2024-06-22T18:02:38.993062,18,0,1,1,1,2,1,16,1,27.53,Low
466fc024411a69f55fd6413ec2925c6cb020e23a,rpcppg2,199,153,5,2024-07-08T12:02:38.993062,12,0,0,0,0,1,9,23,4,51.86,Medium
a9863fdb2fe8b1c94f4173292a40896e8cc32c1c,core-utils,18,14,1,2025-01-17T07:02:38.993062,7,1,0,1,0,1,2,5,0,26.0,Low
b3a755d0e84e00c03f6485e28d4895834d3ef75b,frontend-app,9,0,1,2024-08-07T07:02:38.993062,7,0,0,1,0,2,1,0,0,17.3,Low
3f7f57643a8defb7d98e1756f7579f9e6f347521,frontend-app,66,84,4,2024-12-23T05:02:38.993062,5,0,0,1,3,1,2,13,0,38.92,Low
a97f2f12f684f300462b4652491032e48b50d0e4,core-utils,1,1,1,2024-04-17T16:02:38.993062,16,0,0,0,4,1,1,7,1,23.89,Low
4f350eeea3c33d88d6539ef1e0079ce2ac1bdd29,libclient,123,31,3,2024-09-30T00:02:38.993062,0,0,0,1,0,1,2,15,4,33.81,Low
be65d2cb4cc51199f770f7ce428a447ed824cedd,core-utils,2,1,1,2024-12-03T10:02:38.993062,10,0,0,0,0,3,2,10,5,17.33,Low
3488e43a4c6837196e295027113107756c21ee76,libclient,154,580,14,2024-11-28T15:02:38.993062,15,0,0,0,0,2,5,7,5,68.38,Medium
e0412c7571f1230dbaeb63b0ed631e1fcfb47b6e,libclient,52,10,1,2024-05-25T15:02:38.993062,15,0,1,0,2,3,4,16,0,28.05,Low
5503087c502dc1b4fb1f37782829233d2f37a746,rc,29,113,1,2024-07-31T12:02:38.993062,12,0,0,0,1,2,1,3,0,21.7,Low
bec60391fc52a42109f7dc4b4b5801926539884a,libclient,1336,32,7,2024-04-29T17:02:38.993062,17,0,0,0,0,3,1,9,0,66.58,Medium
8222379710a4e81d4832cf3fa0c30306a008730e,frontend-app,67,9,4,2024-05-13T11:02:38.993062,11,0,0,0,0,4,4,10,3,26.31,Low
5da3198f936a605927570370967e40f03fb026d9,core-utils,127,53,4,2025-02-11T14:02:38.993062,14,0,0,0,0,2,1,14,1,31.55,Low
89b428b214047fc4118e3f49e21216a8d99f1531,rc,26,53,2,2024-12-12T00:02:38.993062,0,0,0,1,0,5,1,4,1,13.78,Low
e07c5e2dd3147ffd523f391f2a5c044cdd334fa1,rc,181,8,2,2024-03-09T10:02:38.993062,10,0,1,0,1,3,2,7,1,32.93,Low
c167b1e9f0935d5dec07b123f74b699eb3ad9208,frontend-app,4,2,1,2024-10-20T07:02:38.993062,7,0,1,1,0,2,1,2,0,22.63,Low
4fa53916c5dcc669690e5c2c48048a1e2c6b0977,libclient,29,4,1,2024-12-26T05:02:38.993062,5,0,0,1,0,1,5,7,1,24.72,Low
379fb8e12372f158b55675224882572811dd5244,libclient,86,12,1,2024-04-26T01:02:38.993062,1,1,0,1,1,3,2,17,11,33.04,Low
feb86e8a899c1da8cd781943cfb0b82d44b2c347,rc,12,31,6,2024-03-14T08:02:38.993062,8,0,0,1,0,2,1,8,1,34.53,Low
407a85e87a2670eb2749661887b9a747d06b6943,rpcppg2,59,42,4,2024-08-16T15:02:38.993062,15,1,0,0,3,2,1,17,1,42.28,Medium
69c03761aa40da5f4e66503487ea122d184e6778,core-utils,337,25,5,2025-01-27T15:02:38.993062,15,0,0,0,0,2,3,4,1,38.77,Low
88c34fd58a4d270fbc0a29b6b301f7fc3488fa8f,rc,42,41,4,2025-02-23T13:02:38.993062,13,0,1,0,0,2,1,7,0,33.92,Low
b3820b1a1be71ff395c379c3fa07b2f9fb5b14ca,rc,40,313,5,2024-04-30T17:02:38.993062,17,0,0,0,0,1,1,3,0,39.09,Low
024a186e72302ae1531eb62803c428c105c12f80,frontend-app,39,19,1,2024-08-04T17:02:38.993062,17,0,1,0,0,1,4,7,1,35.53,Low
b8350124afa9534caccb22ea7df9e385b74100c6,frontend-app,71,6,5,2024-04-20T11:02:38.993062,11,0,1,0,0,3,5,5,1,37.95,Low
8a19fe6add6a75108e78314cdd06ba38ef8f9249,rpcppg2,120,312,8,2024-05-10T16:02:38.993062,16,1,0,0,1,1,1,19,1,58.94,Medium
13cb0c9b73541c5b4d3266b7b2c25c703ed73195,libclient,50,12,1,2025-02-08T07:02:38.993062,7,0,1,1,1,2,1,20,3,33.22,Low
1ee9b222e12012f83f1ed88d8f8d6874b86aa062,rpcppg2,70,35,1,2024-10-02T12:02:38.993062,12,0,0,0,0,1,3,17,3,25.64,Low
80cf47c999cfd9d617c661eda64f5134aa1f5a3e,core-utils,14,31,6,2024-09-30T17:02:38.993062,17,0,0,0,0,2,2,7,0,31.75,Low
27087412977103e3a5247ea336fab45949550378,rc,0,15,1,2025-01-11T10:02:38.993062,10,0,1,0,0,2,11,2,0,27.09,Low
0496079c748e38bd2f86084dbe10c3092f9bcd11,libclient,56,5,2,2024-03-18T17:02:38.993062,17,0,0,0,0,2,2,12,2,22.26,Low
500d5f7cd54210e1c3824696b895195e0b272b0f,core-utils,24,5,2,2024-10-15T13:02:38.993062,13,0,0,0,0,3,4,9,7,21.91,Low
572324b4d0abd9398c095a6cb6e9aa6757730263,core-utils,2,4,2,2024-09-03T18:02:38.993062,18,0,0,1,2,1,1,5,2,25.98,Low
aaaa12374570649c6376a49c2fbce782c35a47af,libclient,317,33,3,2024-12-05T05:02:38.993062,5,0,0,1,0,3,1,8,4,39.97,Low
742ed67147b94462a3d8b9329cbca7ba5091c409,libclient,206,5,1,2024-04-02T06:02:38.993062,6,0,0,1,0,2,4,12,2,28.84,Low
459c6651d1f54959bd2c8928b313442c4176d528,core-utils,30,6,1,2024-05-03T17:02:38.993062,17,1,0,0,0,4,13,7,6,26.63,Low
aa938b986f7d5c39e66ca68d7675bb828bb414ad,rc,50,0,3,2024-04-17T05:02:38.993062,5,0,0,1,0,1,5,5,2,34.07,Low
05438c687bb91fa62252f84d4f599bd8d55e98d0,rpcppg2,27,21,2,2024-03-12T07:02:38.993062,7,0,0,1,2,1,1,14,1,26.32,Low
ac88f321c6a066131632c5a613d6b5c99e069da0,libclient,14,7,1,2024-07-04T19:02:38.993062,19,0,0,1,0,1,4,12,3,28.37,Low
02201bcbe4b79ffb09a4164112264156d5d2169b,rpcppg2,78,3,1,2024-06-15T19:02:38.993062,19,0,1,1,0,3,5,22,10,29.46,Low
06ea7ec0860e008f02f0ca8bed3cf95cacdaac85,rpcppg2,53,40,6,2024-06-16T16:02:38.993062,16,0,1,0,0,1,1,7,0,45.49,Medium
97773e281d93187a9fea7442d05f2f69dd3edec0,core-utils,188,72,7,2024-08-17T11:02:38.993062,11,0,1,0,0,3,1,6,1,51.06,Medium
bd9365e261f23fcb6ba83cab96364fb1f631989b,rpcppg2,1105,78,9,2024-03-03T08:02:38.993062,8,0,1,1,1,3,1,14,0,75.48,High
e2219ba0743474718dd4d952a3da1bdd8e708593,core-utils,17,6,4,2024-05-07T09:02:38.993062,9,0,0,0,2,2,8,7,1,32.18,Low
61afa5fd0c844328f34cc08cc8e84eb9c87d33e6,core-utils,20,4,1,2024-04-27T09:02:38.993062,9,0,1,0,0,2,5,3,0,28.86,Low
31e15eff5d6b8a30fb15920c1eea36675e80f14b,frontend-app,95,18,4,2024-05-08T13:02:38.993062,13,0,0,0,0,1,5,11,0,30.27,Low
cfc5a65d4148fba2dbe0b150f352819e98bf0918,core-utils,46,0,2,2024-12-28T17:02:38.993062,17,0,1,0,0,1,1,10,1,30.72,Low
5ada3c4bc688abaf2baa3f186263dd938c761502,core-utils,48,0,1,2024-07-15T08:02:38.993062,8,0,0,1,0,2,1,8,0,16.32,Low
096eaf5be919bb88222e0884a3cd5701454bd788,rc,126,172,4,2024-11-26T07:02:38.993062,7,0,0,1,0,4,1,14,9,33.14,Low
397ed54ffd0b7cdaeb2e08f1ef3c37cfec663e75,frontend-app,401,136,15,2024-10-31T09:02:38.993062,9,0,0,0,0,1,6,6,1,58.86,Medium
9ff14aba8985e3110b4ece1c0f1c2509cf6c1d2d,libclient,16,65,1,2024-11-19T18:02:38.993062,18,0,0,1,2,1,1,0,0,26.73,Low
b038146d862237dbee447eb5902a83307601a7ef,rc,90,157,5,2024-11-14T10:02:38.993062,10,0,0,0,0,3,8,9,2,35.77,Low
7b0f43b4853ca79df039a28c83a38ed0330248f3,rpcppg2,44,11,1,2024-03-24T04:02:38.993062,4,0,1,1,0,1,3,21,12,36.8,Low
82d6bb9758f52c362bc1f88b0af3c3f38100852e,rpcppg2,9,68,1,2024-08-03T14:02:38.993062,14,0,1,0,3,2,3,10,8,37.76,Low
a4787bb5a5eff312387666f509edb8650250feab,frontend-app,11,1,1,2024-04-02T14:02:38.993062,14,0,0,0,0,3,5,3,0,15.92,Low
4b0058cc4c1dc5f5ab41e9424eb3b7326862e453,rc,375,91,11,2024-10-06T15:02:38.993062,15,0,1,0,0,4,3,10,3,59.79,Medium
aaa706b94df96a53749b769f6d8abfba15be41c0,rc,83,203,5,2025-03-01T11:02:38.993062,11,0,1,0,0,2,5,6,0,54.57,Medium
17ec78b2f9f8209c85b8d62f6a5fd888642953cd,frontend-app,4,0,1,2024-04-12T13:02:38.993062,13,1,0,0,0,1,1,8,0,22.34,Low
f96a10a9e3514085248d80edd70f50aac67b5e7e,core-utils,194,38,13,2024-04-04T14:02:38.993062,14,0,0,0,0,2,2,4,1,38.19,Low
6284a9a7b65537fc45379ea97617733f2ee29d38,rpcppg2,307,86,3,2025-01-20T20:02:38.993062,20,0,0,1,0,1,2,20,2,44.47,Medium
48803aa19473b8ed66d2a3fdf9283dada71461ea,libclient,29,4,1,2024-09-13T11:02:38.993062,11,1,0,0,0,1,1,17,10,32.22,Low
9f33b492c1e0e850ad0f96f8d4a99ae30821dbd2,rpcppg2,818,111,8,2024-07-30T09:02:38.993062,9,0,0,0,1,2,1,14,2,70.5,High
df08d8917a69ca073950d048c1a9c75ddb0cde00,rpcppg2,107,26,2,2024-10-08T00:02:38.993062,0,0,0,1,0,4,1,16,3,19.61,Low
d08d7776f471ca4b2ff96ddc842e8af95f0ab4e8,frontend-app,8,60,7,2025-01-31T11:02:38.993062,11,1,0,0,0,3,1,10,1,38.86,Low
16b4fcc80fa0fa9cafdaf7ec29a1452974217634,rpcppg2,34,16,1,2024-06-20T03:02:38.993062,3,0,0,1,0,1,1,9,0,20.71,Low
bb2bfd7feb6faa45fc14c672bcffe50aae182299,core-utils,39,42,3,2024-09-29T13:02:38.993062,13,0,1,0,0,3,1,9,2,30.23,Low
90f83f290648102567ef8661dc7009d9d3ccab89,rc,76,16,1,2024-09-22T08:02:38.993062,8,0,1,1,3,1,1,7,1,35.08,Low
b0459fd3937186913d5d0f15c73201bdd0fc75e5,frontend-app,10,34,4,2024-08-09T18:02:38.993062,18,1,0,1,0,2,4,7,2,38.19,Low
8852bf4778a9cbdee0e622659801fcde4817ece2,libclient,9,47,1,2024-09-09T06:02:38.993062,6,0,0,1,0,3,1,20,12,22.08,Low
dd737fb695a182b2640915e32e4adf4766429d57,rc,25,3,1,2024-04-05T03:02:38.993062,3,1,0,1,0,2,12,6,2,27.66,Low
62a029001607e2ef87a6da852b6de90359e6c739,frontend-app,0,5,1,2024-04-18T12:02:38.993062,12,0,0,0,0,2,1,7,2,14.99,Low
6d0ea6ea4286641af3a87af791f4f95007def625,libclient,453,90,4,2024-05-07T19:02:38.993062,19,0,0,1,2,2,1,10,5,56.35,Medium
52ac82ce8e358971ec7fc88348af004611e1cb35,rpcppg2,63,26,1,2024-12-14T18:02:38.993062,18,0,1,1,0,2,1,11,4,30.94,Low
8488f9579d5279845d654db15c0f77416f6faf48,frontend-app,91,162,8,2024-09-28T09:02:38.993062,9,0,1,0,2,3,1,4,2,51.56,Medium
9afdc7dd66537b12182e3590fe917db33331aaf4,rc,54,5,1,2024-03-28T12:02:38.993062,12,0,0,0,0,2,1,6,1,17.89,Low
37129587e3885e2f4416f728b15d74d8d58fbfae,rpcppg2,36,21,1,2024-08-08T17:02:38.993062,17,0,0,0,1,2,1,15,0,16.77,Low
60f1003c53ef3a20ac5e126e1e1d9bb0e1db034c,rpcppg2,18,77,1,2024-11-16T13:02:38.993062,13,0,1,0,1,2,7,1,0,30.92,Low
9ee072549aae64b89c22a1b96d0a90663aeb52a3,rc,136,23,1,2024-06-24T11:02:38.993062,11,0,0,0,1,2,1,4,0,22.84,Low
5c816489d07d129afbf03738b7b389b7134a5fda,libclient,70,16,1,2024-12-11T17:02:38.993062,17,0,0,0,1,1,1,15,2,22.82,Low
241829bdde260642525b70a4fd7c089f210c1249,libclient,10,3,1,2024-12-20T15:02:38.993062,15,1,0,0,2,2,1,8,3,26.01,Low
74ece2228f5c93e1a9178093ebe4a681b57b1e0d,rc,24,24,12,2024-12-14T14:02:38.993062,14,0,1,0,0,1,1,9,0,49.18,Medium
8bff54c550523c4757cefbb7aaad79934bf32f53,rpcppg2,1,30,1,2025-01-10T12:02:38.993062,12,1,0,0,1,2,1,14,2,26.12,Low
e86184c31e003ab0c123e6a9d935063e7d2ce0e7,rpcppg2,538,49,6,2024-03-15T10:02:38.993062,10,1,0,0,0,3,9,15,2,62.82,Medium
4c19460f010c69041b995654761dc4a87587267b,libclient,268,1,1,2024-03-16T08:02:38.993062,8,0,1,1,0,1,2,13,4,39.09,Low
376506fa2058372c6e6c78d19f92c6d26c329c7c,libclient,14,67,1,2024-08-22T09:02:38.993062,9,0,0,0,2,2,2,17,0,20.61,Low
7f05b049218f0dd72cea4e709b68143961a9c400,core-utils,47,26,2,2024-05-14T08:02:38.993062,8,0,0,1,0,3,16,12,0,23.22,Low
0db193de063cbb5c9b622e55c53b4fcaa9c50f45,rc,137,92,5,2024-04-06T21:02:38.993062,21,0,1,1,0,2,3,2,1,43.78,Medium
61752885fca0ddbdf00efa3e8dc2f45a8bede316,frontend-app,17,11,2,2024-04-17T07:02:38.993062,7,0,0,1,0,3,4,8,0,21.11,Low
3d6211bcb8912117b54399b05a8aea6f42a855e3,core-utils,14,3,1,2024-09-10T08:02:38.993062,8,0,0,1,0,1,10,8,3,26.25,Low
aa78fd86e1c79a678ee5c70684f96b61435f1814,libclient,55,5,3,2024-05-21T12:02:38.993062,12,0,0,0,0,1,1,13,6,28.64,Low
9b55174081fe8dabc63a6101f1e0b1816b710aee,libclient,90,67,1,2024-12-17T08:02:38.993062,8,0,0,1,1,1,2,12,1,29.84,Low
4233df75d454e382f89f1ed45f8f492c97559a93,frontend-app,23,6,3,2024-05-20T09:02:38.993062,9,0,0,0,3,1,1,3,0,26.23,Low
44078ed9a2a4fa1b0c2a16698b81dc78b599d006,rpcppg2,45,1,1,2024-03-27T12:02:38.993062,12,0,0,0,1,1,2,17,0,21.57,Low
5d3c739c3866fa6e4b677080547b54fede096c28,libclient,5,61,1,2024-10-14T10:02:38.993062,10,0,0,0,0,3,2,7,1,15.11,Low
1382fa71306dab095f4a55865746c268c6c79d9a,rc,18,9,1,2025-01-06T14:02:38.993062,14,0,0,0,3,1,11,5,0,25.78,Low
4945876c8f339abc867f13fc4e6dcf84f907f46c,libclient,120,78,2,2024-06-20T08:02:38.993062,8,0,0,1,0,2,3,20,1,31.45,Low
cdacc5ec783be3ad258599851792486e3e0d764e,frontend-app,33,3,1,2024-08-25T15:02:38.993062,15,0,1,0,1,1,1,9,3,31.99,Low
0d26d68d22fd1da4772a22c32518092b23c1fe9f,libclient,134,25,4,2025-02-12T06:02:38.993062,6,0,0,1,2,1,2,13,2,42.84,Medium
8a460c123cd62bd893b7d7f2bf3c7fa370d76881,rc,29,8,2,2024-11-26T08:02:38.993062,8,0,0,1,0,4,2,6,0,16.0,Low
f37e4beff680586d5f5ad8508fdb4bbe06a6193f,frontend-app,13,89,6,2024-06-22T17:02:38.993062,17,0,1,0,1,3,1,9,1,41.2,Medium
f043612a326d92adf20ad026e8e2b8bd0cb103d4,rpcppg2,40,1,1,2024-03-30T11:02:38.993062,11,0,1,0,0,3,1,9,2,21.31,Low
0cd94757c3c043359c4274a23232f84952aa78c5,libclient,6,41,1,2024-06-18T07:02:38.993062,7,0,0,1,1,1,1,25,9,29.37,Low
5d5780ecb0e529caca8ee4c4d35a5cb30558d170,libclient,11,2,1,2024-07-28T06:02:38.993062,6,0,1,1,0,3,1,15,4,23.68,Low
0089ada7f5972c0ee875c5cb7c30b0d2e9faafa8,frontend-app,38,61,6,2024-11-11T06:02:38.993062,6,0,0,1,0,1,8,4,0,44.03,Medium
16e8bab6406523b8823887d5ff37fc1a2fd34906,core-utils,34,10,1,2024-05-07T21:02:38.993062,21,0,0,1,0,3,3,6,0,16.36,Low
7187c9f0b5549b902c821eb0abecd42f4400129e,core-utils,73,3,6,2024-11-13T16:02:38.993062,16,0,0,0,1,1,7,0,0,40.51,Medium
746034dee0421243e820121054e35daff2f7e361,libclient,17,22,1,2024-04-07T09:02:38.993062,9,0,1,0,1,2,3,10,0,27.97,Low
e80fcfab83746d6b5d5e528940352548c32fb649,frontend-app,163,88,4,2024-10-11T03:02:38.993062,3,1,0,1,1,1,1,0,0,42.51,Medium
1ed5fb1c856e2d0123a949f692d9cba400957357,frontend-app,15,2,1,2024-08-09T17:02:38.993062,17,1,0,0,2,1,1,8,0,28.1,Low
2f4e41a0f6b1961e34b9318867a305ffd583423f,rpcppg2,31,1,1,2024-09-25T10:02:38.993062,10,0,0,0,0,2,1,22,1,15.92,Low
4e5eb30d50bd343ac09881d8ae7c064f4679b75b,rc,34,34,1,2024-07-28T01:02:38.993062,1,0,1,1,0,1,1,2,0,26.51,Low
6b731d3135c9893fff9b9737d9f38f97a4a732bb,frontend-app,108,44,4,2024-08-15T13:02:38.993062,13,0,0,0,0,1,1,3,1,29.97,Low
e412190f25b0023607b70b340f04b714d3b9f6a9,rpcppg2,77,60,2,2024-10-23T16:02:38.993062,16,0,0,0,1,2,3,12,2,29.3,Low
a1097484132593ca28ecbb6ff7d8472d991d924c,libclient,34,3,1,2024-04-16T19:02:38.993062,19,0,0,1,0,1,1,17,9,25.16,Low
75cc11910077465651aff22036e2bd93bb2788db,frontend-app,38,124,12,2024-07-04T11:02:38.993062,11,0,0,0,0,2,1,9,1,37.0,Low
8db0472c4d0454b71daab7ccf66d77bc4602b4fa,rc,165,6,1,2024-11-25T10:02:38.993062,10,0,0,0,0,1,2,2,0,21.83,Low
1d37c730c4c9ff6e430a26b1e630ef410a0cc622,libclient,51,483,7,2024-08-22T13:02:38.993062,13,0,0,0,2,2,1,9,0,52.28,Medium
3d10e2c20afe332226c8a07c4ba32f34f3322cba,core-utils,2,5,1,2024-04-10T05:02:38.993062,5,0,0,1,1,2,1,8,0,18.32,Low
52c9b0c55d6d69b441c59fba20f6f2332d332bf1,frontend-app,99,15,5,2024-11-28T13:02:38.993062,13,0,0,0,0,1,1,7,1,33.63,Low
737ebdde425b8c71c9a3620d90f3b460d2fa8ed7,libclient,134,234,3,2024-08-28T07:02:38.993062,7,0,0,1,1,3,1,11,3,40.48,Medium
01bc61797eb3e18981e0486ba5c4b90a63e73636,core-utils,28,27,1,2024-06-30T10:02:38.993062,10,0,1,0,0,1,8,8,0,29.64,Low
b9906773bec62ec2378c875a9d041e64d80b6538,libclient,280,178,7,2024-06-11T08:02:38.993062,8,0,0,1,0,3,1,10,2,47.03,Medium
832f3519f1798e43af4621135aebebb709d1bf29,core-utils,36,2,2,2025-01-31T13:02:38.993062,13,1,0,0,2,2,1,9,7,30.67,Low
7f42b85c4b6d7347a409d8fd56ffd901909d5c59,rc,403,148,3,2024-10-25T08:02:38.993062,8,1,0,1,3,3,1,7,4,59.94,Medium
2ccc6254f315c7932cbd65dda1d7afefe25b43df,rpcppg2,95,9,5,2024-10-17T08:02:38.993062,8,0,0,1,3,1,1,9,0,41.61,Medium
2a0556b584b66b98ad08ed8b32d473ec36deb9ca,rpcppg2,34,52,1,2025-01-25T04:02:38.993062,4,0,1,1,1,3,2,23,9,32.29,Low
426dc958c023434007cf846ca58ceb1116324679,rpcppg2,8,26,3,2024-08-14T09:02:38.993062,9,0,0,0,1,2,1,15,2,26.13,Low
3ebe0d9e4897c2b78098366fe58ece99bd7b35cf,libclient,79,21,2,2024-05-18T10:02:38.993062,10,0,1,0,0,3,1,11,4,30.63,Low
809ffe2df21b521020df9e7d1fc80381ac270046,rc,128,38,1,2024-10-14T11:02:38.993062,11,0,0,0,0,2,4,10,0,23.23,Low
0d615f6678265ba75744f79d1d91e0ad530217ba,libclient,21,25,1,2024-12-29T11:02:38.993062,11,0,1,0,1,2,1,18,5,29.01,Low
0990b989be95318ad5bbc8d40ff28c3304024f4d,rpcppg2,141,21,2,2024-04-08T08:02:38.993062,8,0,0,1,0,3,3,13,2,25.48,Low
5c75e559059cc5beabbd902afbd5fbb743632d1e,rc,26,16,1,2024-03-21T23:02:38.993062,23,0,0,1,1,1,7,12,3,27.05,Low
c479ffca71fad966bc4f221952a7273a53c1886d,libclient,11,49,1,2024-04-10T07:02:38.993062,7,0,0,1,0,2,2,14,3,23.05,Low
89f05d95be9fc8f420b0ff8c150a452c1d3689c5,frontend-app,60,4,2,2025-01-10T13:02:38.993062,13,1,0,0,0,1,1,7,0,29.1,Low
edfe58869135f2c6c16d004a80a31ac4cba86e77,rc,526,80,12,2024-10-24T05:02:38.993062,5,0,0,1,0,1,10,7,1,66.29,Medium
8d474a539dc091e35dff6a1b785aca8213bfba89,frontend-app,178,3,4,2024-10-18T13:02:38.993062,13,1,0,0,0,1,1,9,0,42.45,Medium
20792b17586870b4f65e3261daa6d5adf62320d2,rpcppg2,10,0,1,2025-01-29T08:02:38.993062,8,0,0,1,1,1,1,8,3,22.88,Low
e856c2d393dab990211a6f8aa816828ee7d7172b,rpcppg2,38,7,1,2024-10-31T13:02:38.993062,13,0,0,0,1,2,1,13,4,20.81,Low
9ea605e1d3c1cbe9274342b31675eb64591cab12,frontend-app,136,71,3,2024-10-18T15:02:38.993062,15,1,0,0,1,2,1,8,3,36.17,Low
644152a83b031a8012ec23ef1573682797d0190b,libclient,68,41,2,2024-04-14T06:02:38.993062,6,0,1,1,3,2,1,15,8,40.4,Medium
51f3d0a547b9a2e9d70da52a0b7ede393dbe9f1b,core-utils,15,6,1,2024-03-22T16:02:38.993062,16,1,0,0,0,1,3,6,3,27.38,Low
7a79c61a611b009c0dc4f8ce85fb2b2e04a64109,rc,227,20,6,2024-10-12T07:02:38.993062,7,0,1,1,0,2,9,7,1,53.13,Medium
68aa82ad761a767d82d9dbe4235b67b0e8069d18,rpcppg2,306,133,11,2024-05-22T16:02:38.993062,16,0,0,0,0,1,2,16,0,50.16,Medium
22cbb1c8c86f1942486f331520dddc2130603578,libclient,12,41,1,2024-09-16T05:02:38.993062,5,0,0,1,1,2,1,16,3,22.7,Low
9a7bad5c5165bbe6dfd0f98bf6ae6e456c172994,libclient,32,75,3,2025-02-12T08:02:38.993062,8,0,0,1,0,2,1,20,0,26.79,Low
2ff02042cf9784af48bac2f33771478383fc29d8,libclient,550,72,5,2024-04-04T11:02:38.993062,11,0,0,0,0,3,9,20,4,53.01,Medium
a2e55a48139a1851825d1c0765c096b7cae9c67f,rpcppg2,356,51,5,2025-02-12T11:02:38.993062,11,0,0,0,0,2,2,4,3,44.25,Medium
80ed8cc86f72d0737fbb20cd5371b803ec9a65fd,libclient,116,29,8,2025-02-01T08:02:38.993062,8,0,1,1,0,2,1,14,3,53.33,Medium
f397035269729463b796196e4d1325e402d65b51,rpcppg2,134,9,1,2024-05-17T09:02:38.993062,9,1,0,0,1,1,1,10,0,29.7,Low
3f7e17da5a76377fed5931bfc1abc9659b8b8150,rpcppg2,54,1,1,2025-02-04T12:02:38.993062,12,0,0,0,0,2,5,13,2,19.68,Low
94d493dcfa7f1fed37569be13477c261ad9f3897,libclient,7,13,1,2024-08-07T18:02:38.993062,18,0,0,1,0,3,2,14,3,19.46,Low
64b365be07265c2fabd8d2dff4dd996242f3b5ec,rc,301,32,1,2024-05-07T06:02:38.993062,6,0,0,1,0,1,4,4,0,35.99,Low
